NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027
180013075042,2018,2508901,Mamanguape,25,PB,20.0,M,0.0,3,1,2508901.0,Mamanguape,25.0,PB,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508901,Mamanguape,25,PB,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,D,B,D,A,5,G,A,C,D,B,A,B,A,B,A,A,A,A,C,A,A,E,A,B,B,A,A
180008853456,2018,4321600,Tramandaí,43,RS,20.0,M,0.0,3,1,4321600.0,Tramandaí,43.0,RS,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321600,Tramandaí,43,RS,1.0,1.0,1.0,1.0,450.0,453.0,458.0,461.0,480.1,650.0,613.4,483.7,BBCBEEBACBEECDACDEDCBDDEACAADCADECEACAEBACEEA,ECBADBBEDBEBBDDBEECADDBCEACBEEEEAAABADBEDDBEE,99999DACBBECDAEEAAAACBADDBCADEBDEBCABDBDACEDACACAA,DDDCCEBBDEABACDBCECBCDBABCCBE.BCCABECCD.CC*AB,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,160.0,140.0,140.0,180.0,140.0,760.0,C,D,C,B,4,F,A,B,C,B,B,B,A,B,A,B,A,B,B,A,A,E,A,B,B,A,A
180011971889,2018,3143302,Montes Claros,31,MG,16.0,F,0.0,2,1,3143302.0,Montes Claros,31.0,MG,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143302,Montes Claros,31,MG,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,G,D,D,4,J,A,C,D,B,A,B,B,B,A,A,A,B,C,B,A,E,A,D,B,C,D
180010154432,2018,3304557,Rio de Janeiro,33,RJ,20.0,M,0.0,1,1,3503307.0,Araras,35.0,SP,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,424.3,614.0,573.6,561.7,BBBACDCBCEEBDACDBDEBABDDCBCCABAAEDEACCCADDBCA,CDDCCABBADAACAEDDEABEDCEEDEACEBAEDEACABAEEBDC,99999DBECBECBCEEDECAEBACCBAADEBDCABBEAEBECABAEAACD,BCDBDDBBEDEECCADACDDCDADBCBCBCECDEBDBADABCCED,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,100.0,140.0,80.0,560.0,H,E,A,B,3,C,A,B,C,A,A,B,A,B,A,B,A,A,C,B,B,D,A,B,B,A,A
180013915934,2018,2900702,Alagoinhas,29,BA,22.0,F,0.0,2,1,2900702.0,Alagoinhas,29.0,BA,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900702,Alagoinhas,29,BA,1.0,1.0,1.0,1.0,448.0,454.0,457.0,460.0,436.3,438.6,507.8,388.7,ADBBABEBDCBBDEEBAECCDCCDAAEDCAACDACBCCBCBBAEA,AEECADDEAAEEAACACCDADCBECBACEAABCDEDCBABCDEDC,EDECE99999BBDDBABEECEDCCDBAABECDADBACEECBDDBABDDAE,EDCDAAACCAECDCECBEAABBEAAAABCAECABDCADAEC.DCE,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,140.0,120.0,100.0,120.0,100.0,580.0,A,B,A,A,6,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A
180010908119,2018,2408003,Mossoró,24,RN,23.0,M,0.0,1,1,2408003.0,Mossoró,24.0,RN,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408003,Mossoró,24,RN,1.0,1.0,1.0,1.0,448.0,454.0,457.0,460.0,506.4,622.2,556.0,542.1,EBBECDEDBAACEDCBABBEECEBDACEDBCBEADCBDBBACAEE,ADDCAAEABDCDAAEDAECBEDEBEEEBEAAAEDCCBCCABDAAB,CDCDB99999DCADEBBEBDEEBDACADDAAECADAEEBCACDDEBBEDD,ADBDECBBDCABDEDDBCADDCBDEAACEBEDBCEBAADEECDBA,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,120.0,120.0,100.0,120.0,60.0,520.0,F,F,F,F,4,M,D,E,E,C,A,B,B,B,A,B,A,A,D,A,B,E,B,C,B,A,D
180013144141,2018,3539806,Poá,35,SP,17.0,F,0.0,3,1,2210508.0,São Pedro do Piauí,22.0,PI,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539806,Poá,35,SP,1.0,1.0,1.0,1.0,450.0,454.0,457.0,461.0,514.9,626.4,573.5,514.9,AABEEAAEDBCBAACDBDDEACCDDCCCCCDAEDABCBDADBCEB,EAECADBADCCBBEEDACBBBDEBDEEBAEBEBCCABDEAAABCE,EDDDA99999ACBEEEDEBBEAEDDBAADAADCDBCECBBBCAAEBCEDD,BDBEBECEBABDDACDCADEEBDCADEABDEB.CBDCDADBCDCE,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,160.0,180.0,160.0,180.0,160.0,840.0,C,E,D,F,3,G,A,B,C,B,A,B,B,B,A,B,A,A,B,B,A,D,A,A,B,B,A
180012950923,2018,2709202,Traipu,27,AL,22.0,F,0.0,3,1,2709202.0,Traipu,27.0,AL,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709202,Traipu,27,AL,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,A,B,A,A,5,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180012469261,2018,2928802,Santo Estêvão,29,BA,23.0,F,0.0,2,1,2928802.0,Santo Estêvão,29.0,BA,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928802,Santo Estêvão,29,BA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,B,D,C,A,3,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,A,A
180009403524,2018,3550308,São Paulo,35,SP,18.0,M,0.0,3,1,3550308.0,São Paulo,35.0,SP,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1.0,1.0,1.0,1.0,448.0,451.0,455.0,460.0,680.4,643.3,608.4,781.7,BCDCEEEBCDACECCCAADEAECDBDCDBDACCEDDDABEDAAAA,CDDDDEDAECCADEECBCAAADDBDEDEDACDEEBCBECEABAEA,BBDEC99999CEDBABBBEAEEEDEABEADECEDCBBBAABEBCAEBADB,ADBEEABBCDADAEAECBDCEDDCCCCDACCDDACBBEADECCDB,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,160.0,200.0,160.0,180.0,180.0,880.0,F,G,D,D,5,I,A,C,D,B,B,B,A,B,A,B,A,B,C,B,B,D,B,B,B,A,D
180010640704,2018,1200203,Cruzeiro do Sul,12,AC,18.0,M,0.0,3,1,1200203.0,Cruzeiro do Sul,12.0,AC,2,0,2,1.0,0,12000930.0,1200203.0,Cruzeiro do Sul,12.0,AC,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200203,Cruzeiro do Sul,12,AC,1.0,1.0,1.0,1.0,450.0,452.0,456.0,461.0,417.3,528.9,461.9,384.3,DBDCDDCAADBBAACCAEADEACEBBCEDBEBBCEBEEEBABACB,BAACCCCAAECADCEABABEDDABDCCCAECACDBBEEEAEDCBA,99999CDBACADEDDAEAAAEBDCBBDACB*EBEBECEBABABCAACAAD,BDCDABDCBCDACABCCBEBCEADACAACACDEEABDCECDEDCC,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,140.0,40.0,40.0,120.0,40.0,380.0,C,B,A,A,5,C,A,A,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,B,A
180011014967,2018,4208906,Jaraguá do Sul,42,SC,21.0,F,0.0,1,1,4127700.0,Toledo,41.0,PR,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4208906,Jaraguá do Sul,42,SC,0.0,1.0,1.0,0.0,,451.0,455.0,,,586.1,479.8,,,ADCDBCDAACBAEEAEB..AEACEBEACDDDDEBAAAEAAEBEAD,EDACE99999BEACDBDAADEBDDBACBDDEBDEADCBCCDEBECBABBE,,0,,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,,1.0,140.0,100.0,120.0,120.0,100.0,580.0,E,E,C,C,5,H,A,B,C,B,B,B,A,B,A,A,A,A,C,B,A,D,A,A,B,A,A
180011861051,2018,5108402,Várzea Grande,51,MT,20.0,M,0.0,2,1,5103403.0,Cuiabá,51.0,MT,2,0,2,1.0,0,51043084.0,5108402.0,Várzea Grande,51.0,MT,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5108402,Várzea Grande,51,MT,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,427.9,557.4,513.2,516.1,DEACABBBCDBCDACCDCBCACAEDCABDCBCCDACBEDCABDCA,CDACABBEEAECCAABDCCAABBEAEABCDACCAEDBACBCEDAE,99999BBDAEBCCDCDBBAAEBBCDEAEDDDDBECAACDBDBAEBAEEDC,ADBCEEEDACBDEACD*CABACEEADBDDCECBDADDCCCBDAAE,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,120.0,120.0,60.0,540.0,B,E,B,B,3,B,A,B,B,A,A,B,A,B,A,A,A,A,A,A,A,C,A,B,B,B,A
180009020122,2018,3527108,Lins,35,SP,24.0,M,0.0,1,1,5105903.0,Nobres,51.0,MT,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527108,Lins,35,SP,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,F,E,D,B,3,I,A,D,D,A,A,B,B,B,A,B,A,B,C,B,A,D,A,D,B,A,D
180009452597,2018,5002704,Campo Grande,50,MS,20.0,F,0.0,2,1,2927408.0,Salvador,29.0,BA,2,0,1,3.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002704,Campo Grande,50,MS,1.0,1.0,1.0,1.0,450.0,451.0,455.0,461.0,478.2,554.8,515.7,545.5,CBCEEAAEBBCCADDDBECBDCDBBBBEBDDDCEECCDACCCBCC,ADDBDBBAEACEDEAECECCDACECCCCCEDACDBCECCCEAAEE,ACCCC99999CECECBEBAEDCCCEDBEEBEEAEAEBBACCBBEBBEDBA,CCDCAEABACDBDCDAACDCEABCADCBCACDBABCAECABCBEC,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,140.0,140.0,120.0,120.0,160.0,680.0,C,C,B,B,4,D,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B,B,B
180008343507,2018,3301009,Campos dos Goytacazes,33,RJ,19.0,F,0.0,1,2,,,,,2,0,2,3.0,0,33099774.0,3301009.0,Campos dos Goytacazes,33.0,RJ,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301009,Campos dos Goytacazes,33,RJ,1.0,1.0,1.0,1.0,449.0,452.0,456.0,462.0,438.6,594.6,500.1,660.4,DABEBADBECBDDBDABDDCADEBCECADDACBBADAECADBBDA,BAAAAABBEBEBDCBEBECABDBDDEABCDEABBEDBBADEEBAC,99999CBBACEBECDDDABADEBBDCDBCACBCBDDABECEDABACACEC,CCBAECDAABDDADBBADAACDEAEABDAABEDDCBEADBBACDE,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,140.0,120.0,100.0,600.0,C,G,B,D,2,A,A,C,C,A,A,B,B,B,A,A,A,A,B,B,B,B,A,B,B,B,B
180009289510,2018,2927408,Salvador,29,BA,23.0,M,0.0,0,1,2903607.0,Biritinga,29.0,BA,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927408,Salvador,29,BA,0.0,1.0,1.0,0.0,,453.0,458.0,,,547.7,424.6,,,DABADBAEEABCBACADDCABDBBEAADADEACEDACDBBABDEE,CCCBA99999EBDABCDBAABEBDACBACDEEBCBDCCEABACDCCAADA,,0,,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,,1.0,80.0,120.0,100.0,100.0,80.0,480.0,F,E,C,B,5,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,B,B,B,B,A
180013511621,2018,3304557,Rio de Janeiro,33,RJ,21.0,M,0.0,3,1,3304557.0,Rio de Janeiro,33.0,RJ,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,D,D,3,O,B,C,C,C,A,B,B,B,B,B,B,B,C,A,B,E,A,B,B,A,B
180007745920,2018,2100055,Açailândia,21,MA,17.0,F,,3,1,2100055.0,Açailândia,21.0,MA,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100055,Açailândia,21,MA,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,460.5,504.0,454.3,506.4,EBBADBDBCADBCBEEACEDDBDECABCDAEABCDCEBAEBBCAC,DADEDEBBACACBCCAEBABBDADEBDBDCEBCBABCECEDDACB,99999CBADEABBEBDECABECBDBACAEACEBBCDDABBBDBEDADACE,BCCBDDABECEBADECAEBDCBDAEDADCEDCBADBDBBDBDECC,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,120.0,120.0,40.0,520.0,C,D,F,F,3,A,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,A,B,A
180008126819,2018,3530706,Mogi Guaçu,35,SP,32.0,M,0.0,1,1,3530706.0,Mogi Guaçu,35.0,SP,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3530706,Mogi Guaçu,35,SP,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,443.7,503.7,399.8,452.7,AEBCAABEBCBABCCEBBEABEBCCBDACCBADBCABCBCABDCC,CEDBEBCBAEEBBEABAEBDEDCBADDCEEDABCCDBCBBCEDBB,CBBBE99999BEEDDAEBBCCCBEDCBACBAAABCCCDDAACABCBAE..,AACBCEEAACDDCBBDAABCECCABBEBDDABCCCBBDCBBBBBC,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,80.0,40.0,40.0,40.0,0.0,200.0,B,C,C,C,6,E,A,B,D,B,A,B,A,B,A,A,A,A,B,A,A,E,B,B,B,A,A
180009998941,2018,2100055,Açailândia,21,MA,23.0,F,0.0,3,2,,,,,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100055,Açailândia,21,MA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,C,D,A,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180010462121,2018,1721000,Palmas,17,TO,26.0,F,0.0,1,1,1718758.0,Rio Sono,17.0,TO,1,1,1,3.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721000,Palmas,17,TO,1.0,1.0,1.0,1.0,447.0,451.0,455.0,459.0,391.9,548.5,432.6,445.8,EEBCCECDDDEAADDEACADCBCDCADB.CDDEBBCDBEBDEEEA,AAEBBDABCCDEBEEADCAABAAAADDBCEEAABDDABCECAEBB,99999CEEBDCCAEBEADAEDACCBABEEDAADBEEDDAACBAEBBDBBC,BDCAAEDBBDBAECADBBADBDEDBCCCDEDCDDDBABDEBACEB,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,40.0,60.0,60.0,60.0,60.0,280.0,C,C,A,A,5,C,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,C,A,A,B,A,A
180009325166,2018,4314902,Porto Alegre,43,RS,28.0,F,0.0,0,1,4314902.0,Porto Alegre,43.0,RS,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314902,Porto Alegre,43,RS,1.0,1.0,1.0,1.0,448.0,452.0,456.0,460.0,419.3,605.6,503.8,404.1,BAEDDADBADABEAEECEDDACCDDBDEACDCEABCABCBBCBEE,AEDCDCDBDCEAAAEEBEEDCCAEBEEBEEADABBDDCABDABDE,99999ACCBEABDEBACADBDBCECEBCDDADBADEDAB*CDCBBACEDE,ABDAEEBAEDDAAEABECCCADBEEDACDBDEAEBAAEDDDACDC,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,100.0,120.0,100.0,120.0,20.0,460.0,B,E,B,B,4,D,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,E,A,B,B,A,B
